PMID,Article Title,Year,Month,Day,Chemical List,keywords,,,,
29281064,Maize-leaf PPDK regulatory protein isoform-2 is specific to bundle-sheath chloroplasts and paradoxically lacks a Pi-dependent PPDK activation activity.,2017,12,28,[],"['C4 pathway', 'C4 photosynthesis', 'PPDK', 'PPDK regulatory protein', 'Zea mays', 'ZmPDRP1', 'ZmPDRP2']",,,,
29277786,Correlation of Pyruvate Kinase M2 Expression with Clinicopathological Data in Ovarian Cancer.,2018,1,6,"['Carrier Proteins', 'Membrane Proteins', 'Thyroid Hormones', 'thyroid hormone-binding proteins']","['Pyruvate kinase', 'immunohistochemistry', 'ovarian cancer']",,,,
29273328,Elevation of serum pyruvate kinase M2 (PKM2) in IBD and its relationship to IBD indices.,2017,12,24,[],"['Inflammatory bowel disease', 'Microbiota', 'Pyruvate kinase M2', 'Serum biomarker']",,,,
29272479,Surrogate Fecal Biomarkers in Inflammatory Bowel Disease: Rivals or Complementary Tools of Fecal Calprotectin?,2017,12,23,[],"['Crohn\xe2\x80\x99s disease', 'IBD', 'fecal markers', 'ulcerative colitis']",,,,
29271995,Mir-138-5p acts as a tumor suppressor by targeting pyruvate dehydrogenase kinase 1 in human retinoblastoma.,2017,12,23,[],[],,,,
29270996,Actions of p-synephrine on hepatic enzyme activities linked to carbohydrate metabolism and ATP levels in vivo and in the perfused rat liver.,2017,12,23,"['Pyruvate Dehydrogenase Complex', 'Adenosine Triphosphate', 'Glycogen Phosphorylase', 'Pyruvate Kinase', 'Synephrine']","['liver metabolism', 'metabolic effectors', 'natural protoalkaloids', 'sport performance', 'weight loss effect']",,,,
29268718,"2-PK, OV-6 and AFP in hepatocellular carcinoma (HCC)-induced rats and their suppression by microalgae Chlorella vulgaris.",2017,12,23,[],"['AFP', 'Chlorella vulgaris', 'Liver cancer', 'M2-PK', 'OV-6', 'TGF-\xce\xb2']",,,,
29268130,Design and characterization of α-lipoic acyl shikonin ester twin drugs as tubulin and PDK1 dual inhibitors.,2017,12,22,"['Antineoplastic Agents', 'Naphthoquinones', 'Tubulin', 'Tubulin Modulators', 'shikonin', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']","['Cancer', 'Pyruvate dehydrogenase kinase', 'Shikonin', 'Tubulin', 'Twin drug']",,,,
29267370,Competitive cation binding computations of proton balance for reactions of the phosphagen and glycolytic energy systems within skeletal muscle.,2018,1,18,"['Cations', 'Phosphates', 'Protons']",[],,,,
29263041,Enzyme Kinetic Assay to Measure the Activity of Tumor M2 Pyruvate Kinase in Breast Cancer Patients.,2017,12,22,[],"['Pyruvate kinase', 'breast cancer', 'enzyme kinetics', 'isoenzyme']",,,,
29262880,[Metabolomics of Chronic Myelogenous Leukemia Based on GC-MS].,2017,12,22,[],[],,,,
29262861,"HSP90 promotes cell glycolysis, proliferation and inhibits apoptosis by regulating PKM2 abundance via Thr-328 phosphorylation in hepatocellular carcinoma.",2017,12,22,[],"['Glycolysis', 'Growth', 'HSP90', 'Hepatocellular carcinoma', 'PKM2']",,,,
29262552,Reprogramming of leukemic cell metabolism through the naphthoquinonic compound Quambalarine B.,2017,12,22,[],"['leukemia', 'metabolism', 'mitochondria', 'naphthoquinones', 'therapy']",,,,
29261292,Haloacetic Acid Water Disinfection Byproducts Affect Pyruvate Dehydrogenase Activity and Disrupt Cellular Metabolism.,2017,12,21,[],[],,,,
29259242,Photoreceptor metabolic reprogramming provides survival advantage in acute stress while causing chronic degeneration.,2017,12,21,[],[],,,,
29255124,Pyruvate Kinase and Warburg Metabolism in Pulmonary Arterial Hypertension: Uncoupled Glycolysis and the Cancer-Like Phenotype of Pulmonary Arterial Hypertension.,2017,12,20,[],"['DNA methylation', 'Editorials', 'bone morphogenetic protein receptors, type II', 'extracellular signal-related MAP kinases', 'glycolysis']",,,,
29253016,Skeletal muscle IL-6 regulates muscle substrate utilization and adipose tissue metabolism during recovery from an acute bout of exercise.,2018,1,9,"['Blood Glucose', 'Interleukin-6', 'interleukin-6, mouse', 'Glycogen', 'Glucose']",[],,,,
29251223,Research on the hepatotoxicity mechanism of citrate-modified silver nanoparticles based on metabolomics and proteomics.,2017,12,19,[],"['Citrate-modified silver nanoparticles', 'UPLC/Q-TOF-MS', 'systems biology analysis']",,,,
29248538,Enzyme targeting strategies for prevention and treatment of cancer: Implications for cancer therapy.,2017,12,18,[],"['ALDH1', 'ALPs', 'Aldehyde dehydrogenase 1', 'Alkaline phosphatases', 'Biomarkers', 'CAT', 'CAXII', 'Cancer', 'Carbonic anhydrase XII', 'Catalase', 'Enzymes', 'G6PD', 'Glucose-6-phosphate dehydrogenase', 'Glycolysis', 'HKII', 'Hexokinase II', 'LDHA', 'Lactate dehydrogenase A', 'MMPs', 'Matrix metalloproteinases', 'NSE', 'Neurone-specific enolase', 'PK', 'Pyruvate kinase', 'SOD', 'Superoxide dismutase', 'Therapy', 'Urokinase plasminogen activator', 'uPA']",,,,
29247727,Comparative investigation for hypoglycemic effects of polysaccharides from four substitutes of Lonicera japonica in Chinese medicine.,2017,12,17,[],"['Hypoglycemic', 'Lonicera japonica', 'Substitutes']",,,,
29247443,Ichthyophthirius multifiliis impairs splenic enzymes of the phosphoryl transfer network in naturally infected Rhamdia quelen: effects on energetic homeostasis.,2017,12,17,[],"['Adenylate kinase', 'Creatine kinase', 'Glycolytic pathway', 'Pyruvate kinase', 'White spot disease']",,,,
29242305,Worldwide study of hematopoietic allogeneic stem cell transplantation in pyruvate kinase deficiency.,2017,12,16,[],[],,,,
29241575,Dietary supplementation with myo-inositol reduces hepatic triglyceride accumulation and expression of both fructolytic and lipogenic genes in rats fed a high-fructose diet.,2017,12,16,[],"['Fatty liver', 'Fructolysis/lipogenesis', 'High-fructose diet', 'Lipotrope', 'Myo-inositol']",,,,
29236866,Thiol/disulfide status regulates the activity of thiol-containing kinases related to energy homeostasis in rat kidney.,2017,12,14,[],[],,,,
29234670,Mitochondrial energy metabolism is required for lifespan extension by the spastic paraplegia-associated protein spartin.,2017,12,14,[],"['SPG20', 'aging', 'cell death', 'metabolism', 'mitochondria', 'pyruvate dehydrogenase', 'respiration']",,,,
29229835,"O-
GlcNAcylation destabilizes the active tetrameric PKM2 to promote the Warburg effect.",2017,12,13,[],"['O-GlcNAcylation', 'PKM2', 'Warburg effect', 'cancer metabolism']",,,,
29227722,Glucose phosphate isomerase (GPI) Tadikonda: Characterization of a novel Pro340Ser mutation.,2017,12,12,[],"['Glycolytic defects', 'hematology', 'red cells']",,,,
29225472,"18
F-fluorodeoxyglucose uptake predicts MET expression in lung adenocarcinoma.",2017,12,12,[],"['18F-fluorodeoxyglucose', 'MET', 'lung adenocarcinoma', 'maximal standardized uptake values']",,,,
29225125,Interdependence of GLO I and PKM2 in the Metabolic shift to escape apoptosis in GLO I-dependent cancer cells.,2017,12,12,"['3-(1,3-benzothiazol-2-yl)-4-(4-methoxyphenyl)but-3-enoic acid', 'Butyrates', 'Carrier Proteins', 'Membrane Proteins', 'Naphthoquinones', 'Neoplasm Proteins', 'Thiazoles', 'Thyroid Hormones', 'thyroid hormone-binding proteins', 'shikonin', 'Pyruvic Acid', 'Pyruvate Kinase', 'GLO1 protein, human', 'Lactoylglutathione Lyase']","['Combination anticancer chemotherapy', 'Energy metabolism', 'Glyoxalase I', 'Inhibitor', 'Pyruvate kinase M2', 'The Warburg effect']",,,,
29217705,Decreased Maternal Cardiac Glucose Oxidation: Taking One for the Fetus.,2017,12,9,[],"['Editorials', 'energy metabolism', 'glucose oxidation', 'heart', 'pregnancy', 'progesterone', 'pyruvate dehydrogenase kinase']",,,,
29215013,"Allosteric pyruvate kinase-based ""logic gate"" synergistically senses energy and sugar levels in Mycobacterium tuberculosis.",2017,12,8,[],[],,,,
29214019,PKM2 is not required for colon cancer initiated by APC loss.,2017,12,8,[],"['APC', 'Colon cancer', 'PKM2', '\xce\xb2-catenin']",,,,
29213268,Exploring Non-Metabolic Functions of Glycolytic Enzymes in Immunity.,2017,12,8,[],"['glyceraldehyde-3-phosphate dehydrogenase', 'glycolysis', 'hexokinase', 'immunometabolism', 'inflammation', 'lactate dehydrogenase', 'pyruvate kinase']",,,,
29212325,Chronic Heat Stress Impairs the Quality of Breast-Muscle Meat in Broilers by Affecting Redox Status and Energy-Substance Metabolism.,2017,12,8,"['Fatty Acids', 'Citrate (si)-Synthase', 'Protein Kinases', 'AMP-activated protein kinase kinase']","['broilers', 'chronic heat stress', 'energy metabolism', 'meat quality', 'mitochondria']",,,,
29207616,PKM2 activation sensitizes cancer cells to growth inhibition by 2-deoxy-D-glucose.,2017,12,7,[],"['PKM2', 'cancer metabolism', 'hyperpolarized MRI', 'metabolic imaging', 'molecular imaging']",,,,
29207025,Anti-obesity effects of pectinase and cellulase enzyme‑treated Ecklonia cava extract in high‑fat diet‑fed C57BL/6N mice.,2017,12,6,[],[],,,,
29205418,IIprotein in Synechococcus PCC 7942.,2017,12,6,[],"['PII protein', 'Synechococcus sp. PCC 7942', 'acetyl CoA', 'acetyl CoA carboxylase', 'lipids']",,,,
29202688,Rethinking the evolution of eukaryotic metabolism: novel cellular partitioning of enzymes in stramenopiles links serine biosynthesis to glycolysis in mitochondria.,2018,3,10,['Serine'],"['Compartmentalization of metabolism', 'Glycolysis', 'Horizontal gene transfer', 'Mitochondria', 'Oomycete', 'Serine metabolism']",,,,
29196644,Adaptive laboratory evolution of Corynebacterium glutamicum towards higher growth rates on glucose minimal medium.,2017,12,3,[],[],,,,
29193157,Aeromonas caviae inhibits hepatic enzymes of the phosphotransfer network in experimentally infected silver catfish: Impairment on bioenergetics.,2017,12,2,[],"['adenosine triphosphate', 'adenylate kinase', 'bacterial disease', 'energy homeostasis', 'pyruvate kinase']",,,,
29191981,Impact of training state on fasting-induced regulation of adipose tissue metabolism in humans.,2017,12,2,[],"['Exercise training', 'Fasting', 'adipose tissue', 'glyceroneogenesis', 'lipolysis']",,,,
29190898,Trimedazidine alleviates pulmonary artery banding-induced acute right heart dysfunction and activates PRAS40 in rats.,2017,12,2,[],"['PRAS40', 'acute right dysfunction', 'pulmonary artery banding', 'trimedazidine']",,,,
29185365,"Synthesis and antitumor activity of novel 2, 3-didithiocarbamate substituted naphthoquinones as inhibitors of pyruvate kinase M2 isoform.",2017,12,6,"['Antineoplastic Agents', 'Enzyme Inhibitors', 'Naphthoquinones', 'Pyruvate Kinase']","['2,3-didithiocarbamate substituted naphthoquinones', 'M2 isoform of pyruvate kinase', 'PKM2 inhibitors', 'antiproliferative effects']",,,,
29182758,MicroRNA-122 targets genes related to goose fatty liver.,2017,11,29,[],"['function', 'goose fatty liver', 'lipid metabolism', 'miR-122', 'target gene']",,,,
29182273,Structural Investigation of a Dimeric Variant of Pyruvate Kinase Muscle Isoform 2.,2017,11,29,"['Carrier Proteins', 'Fructosediphosphates', 'Membrane Proteins', 'Protein Isoforms', 'Thyroid Hormones', 'thyroid hormone-binding proteins', 'Pyruvate Kinase', 'fructose-1,6-diphosphate']",[],,,,
29179546,Reference Gene Selection and Prednisolone Target Gene Expression in Adipose Tissues of Friesian Cattle.,2017,11,29,"['Proteins', 'Prednisolone']","['FAM107A', 'adipose tissue', 'cattle', 'gene expression', 'prednisolone']",,,,
29177008,Deciphering cyanobacterial phenotypes for fast photoautotrophic growth via isotopically nonstationary metabolic flux analysis.,2017,11,28,[],"['13C labeling experiments', 'Channeling', 'Energy charge', 'Glycogen', 'Metabolites', 'Photobioreactor']",,,,
29172082,Discovery and structure-activity relationship of novel 4-hydroxy-thiazolidine-2-thione derivatives as tumor cell specific pyruvate kinase M2 activators.,2017,11,25,"['Antineoplastic Agents', 'Carrier Proteins', 'Membrane Proteins', 'Thiones', 'Thyroid Hormones', 'thyroid hormone-binding proteins']","['4-Hydroxy-Thiazolidine-2-thione derivatives', 'Anti-tumor activity', 'PKM2 activators', 'Structure-activity relationship']",,,,
29168312,3integrin and up-regulation of pyruvate dehydrogenase kinase 4 (PDK4) in Erlotinib resistant SW480 colon cancer cells.,2017,11,24,[],"['EGFR', 'PDK4', 'colon cancer', 'curcumin', 'erlotinib', 'mPEG-PCL', '\xce\xb1V\xce\xb23 integrin']",,,,
29166598,Biological Significance of the Suppression of Oxidative Phosphorylation in Induced Pluripotent Stem Cells.,2017,11,23,[],"['DNA damage response', 'ROS', 'histone acetylation', 'homeostatic balance', 'induced pluripotent stem cells', 'oxidative phosphorylation', 'reactive oxygen species']",,,,
29163707,N-Myc downstream-regulated gene 2 restrains glycolysis and glutaminolysis in clear cell renal cell carcinoma.,2017,11,23,[],"['NDRG2', 'ccRCC', 'glutaminolysis', 'glycolysis', 'metabolism']",,,,
29163184,Silencing of NAC1 Expression Induces Cancer Cells Oxidative Stress in Hypoxia and Potentiates the Therapeutic Activity of Elesclomol.,2017,11,23,[],"['NAC1', 'PDK3', 'elesclomol', 'hypoxia', 'oxidative stress']",,,,
29158891,Overexpression of hypoxia-inducible factor and metabolic pathways: possible targets of cancer.,2017,11,22,[],"['Glycolysis', 'HIF-1\xce\xb1', 'Hypoxia', 'Metabolic pathways', 'mTOR signaling pathway', 'p53']",,,,
29158789,"2+, Reactive Oxygen Species, and Anoikis.",2017,11,22,[],"['Anoikis.', 'Arecoline', 'Calcium ion', 'Glycolysis', 'ROS']",,,,
29157862,Scutellarin inhibits Hela cell growth and glycolysis by inhibiting the activity of pyruvate kinase M2.,2017,11,22,"['Enzyme Inhibitors', 'Glucuronates', 'NIMA-Interacting Peptidylprolyl Isomerase', 'scutellarin', 'Apigenin', 'Pyruvate Kinase', 'Extracellular Signal-Regulated MAP Kinases', 'MAP Kinase Kinase Kinases']","['Antitumor activity', 'Inhibitor', 'PKM2', 'Scutellarein', 'Scutellarin']",,,,
29155364,Knockdown of pyruvate kinase type M2 suppresses tumor survival and invasion in osteosarcoma cells both in vitro and in vivo.,2017,11,21,[],"['Apoptosis', 'Invasion', 'Osteosarcoma', 'Proliferation', 'Pyruvate kinase type M2', 'Tumor orthotopic model']",,,,
29155109,Heat stress in the heart and muscle of the Antarctic fishes Notothenia rossii and Notothenia coriiceps: Carbohydrate metabolism and antioxidant defence.,2017,11,21,[],"['Antarctic Peninsula', 'Metabolic enzyme', 'Notothenioids', 'Oxidative stress', 'Temperature']",,,,
29153060,Using Pyruvate Kinase as a Predictor for Patient With Endometrial Cancer Having Complex Hyperplasia With Atypia to Prevent Hysterectomy and Preserve Fertility: Retrospective Immunohistochemical Study.,2017,11,21,[],"['PKM1', 'PKM2', 'endometrial cancer', 'immunostaining', 'pyruvate kinase', 'receiver operating characteristic curve', 'sensitivity', 'specificity']",,,,
29151349,Changes in Enzyme Structural Dynamics Studied by Hydrogen Exchange-Mass Spectrometry: Ligand Binding Effects or Catalytically Relevant Motions?,2017,11,21,[],[],,,,
29150397,"Fragment-based design, synthesis, biological evaluation, and SAR of 1H-benzo[d]imidazol-2-yl)-1H-indazol derivatives as potent PDK1 inhibitors.",2017,11,19,"['Imidazoles', 'Indazoles', 'Protein Kinase Inhibitors', 'RNA, Small Interfering', 'imidazole', 'Protein-Serine-Threonine Kinases', 'Proto-Oncogene Proteins c-akt', 'Ribosomal Protein S6 Kinases, 70-kDa', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Mitogen-Activated Protein Kinase Phosphatases', 'DUSP4 protein, human', 'Dual Specificity Phosphatase 6', 'Dual-Specificity Phosphatases', 'PTEN Phosphohydrolase', 'PTEN protein, human']","['1H-benzo[d]imidazol-2-yl)-1H-indazoles', 'AN3-CA', 'DUSP4', 'DUSP6', 'FOSL1', 'Fragment-based design', 'KATO-III', 'MV4-11', 'PDK1 inhibitor']",,,,
29150396,Identification of pyruvate dehydrogenase kinase 1 inhibitors with anti-osteosarcoma activity.,2017,11,19,"['Antineoplastic Agents', 'Protein Kinase Inhibitors', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']","['Proliferation', 'Pyruvate dehydrogenase complex', 'Pyruvate dehydrogenase kinase', 'Target']",,,,
29145305,Prognostic significance of metabolic enzyme pyruvate kinase M2 in breast cancer: A meta-analysis.,2017,12,12,['Pyruvate Kinase'],[],,,,
29143921,Dichloroacetate induced intracellular acidification in glioblastoma: in vivo detection using AACID-CEST MRI at 9.4 Tesla.,2017,11,17,[],"['Brain cancer', 'CEST', 'Glioblastoma multiforme (GBM)', 'MRI', 'Sodium dichloroacetate (DCA)', 'pH']",,,,
29137422,Pkm2 can enhance pluripotency in ESCs and promote somatic cell reprogramming to iPSCs.,2017,11,16,[],"['ESC', 'Pkm2', 'iPSC', 'pluripotency', 'reprogramming']",,,,
29137417,Inhibition of retinoic acid receptor β signaling confers glycolytic dependence and sensitization to dichloroacetate in melanoma cells.,2017,11,16,[],"['cancer metabolism', 'dichloroacetate', 'melanoma', 'mitochondrial respiration', 'retinoic acid receptor \xce\xb2']",,,,
29128903,Impairment of Thiamine Transport at the GUT-BBB-AXIS Contributes to Wernicke's Encephalopathy.,2017,11,13,[],"['Alcohol', 'Gut-BBB-axis', 'Neurodegeneration', 'Pyruvate dehydrogenase', 'Thiamine deficiency/transporters', 'Wernicke\xe2\x80\x99s encephalopathy']",,,,
29128353,Pyruvate dehydrogenase kinase 4 mediates lipogenesis and contributes to the pathogenesis of nonalcoholic steatohepatitis.,2017,11,13,"['Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Glucose']","['Hepatic steatosis', 'NASH', 'PDK4']",,,,
29127353,Clinicopathological and prognostic significance of PKM2 protein expression in cirrhotic hepatocellular carcinoma and non-cirrhotic hepatocellular carcinoma.,2017,11,12,[],[],,,,
